Time [s],Rank 5,Rank 14,Rank 1,Rank 8,Rank 12,Rank 4,Rank 0,Rank 10,Rank 7,Rank 15,Rank 3,Rank 13,Rank 6,Rank 11,Rank 2,Rank 9
0.592172123,,,,,,,,,,,,,,,0.722566058236094,
0.594687734,,,,,,0.722566058236094,,,,,,,,,,
0.595944116,,,0.725151529295023,,,,,,,,,,,,,
0.597977631,,,,,,,,,0.725151529295023,,,,,,,
0.598103335,,,,,,,,,,,0.725151529295023,,,,,
0.600806698,,,,,,,,,,0.725151529295023,,,,,,
0.604614012,0.722566058236094,,,,,,,,,,,,,,,
0.60567179,,,,,,,,0.722566058236094,,,,,,,,
0.606853955,,,,,,,,,,,,,,0.722566058236094,,
0.60727134,,0.722566058236094,,,,,,,,,,,,,,
0.607887744,,,,,,,,,,,,,,,,0.722566058236094
0.610437962,,,,,0.722566058236094,,,,,,,,,,,
0.612871183,,,0.722566058236094,,,,,,,,,,,,,
0.613008285,,,,,,,,,,,,,,,0.722566058236094,
0.613767526,,,,,,,,,,,,0.722566058236094,,,,
0.614843758,,,,,,,,,,,,,0.722566058236094,,,
0.615115532,,,,,,0.722566058236094,,,,,,,,,,
0.6165833,,,,0.720127442723101,,,,,,,,,,,,
0.618002503,,,,,,,0.720127442723101,,,,,,,,,
0.620950618,,,,,,,,,,0.722566058236094,,,,,,
0.620982976,,,,,,,,,,,0.722566058236094,,,,,
0.624937345,,,,,,,,0.720127442723101,,,,,,,,
0.626843568,,0.720127442723101,,,,,,,,,,,,,,
0.627260535,,,,,,,,,0.722566058236094,,,,,,,
0.627290388,,,,,0.720127442723101,,,,,,,,,,,
0.628104434,,,,,,,,,,,,0.722566058236094,,,,
0.630027645,,,,,,,,,,,,,,,0.720127442723101,
0.634025096,,,0.722566058236094,,,,,,,,,,,,,
0.635269138,0.722566058236094,,,,,,,,,,,,,,,
0.636435848,,,,,,,,,,,,,,0.722566058236094,,
0.63745673,,,,,,,,,,,,,,,,0.722566058236094
0.637880773,,,,,,,,,,,0.720127442723101,,,,,
0.6388259,,,,,,,,,,,,,,,0.720127442723101,
0.639565655,,,,,,,0.720127442723101,,,,,,,,,
0.640240167,,,,,,,,,,0.720127442723101,,,,,,
0.642010043,,,,,,0.720127442723101,,,,,,,,,,
0.642458988,,,,,,,,,,,,,0.720127442723101,,,
0.644633995,,,,,,,,,0.720127442723101,,,,,,,
0.647383284,,,,,,,,,,,,0.720127442723101,,,,
0.648023918,,,,0.720127442723101,,,,,,,,,,,,
0.649205649,,,,,,,,,,,0.720127442723101,,,,,
0.649253343,,,,,,,,0.720127442723101,,,,,,,,
0.651555724,,,0.720127442723101,,,,,,,,,,,,,
0.651698116,,,,,0.720127442723101,,,,,,,,,,,
0.653778867,,0.720127442723101,,,,,,,,,,,,,,
0.654877357,,,,,,,,,,,,,,,,0.720127442723101
0.655935677,,,,,,,,,,,,,,0.720127442723101,,
0.657645868,,,,,,,,,,,,,,,0.717881974849194,
0.657827497,,,,,,,0.717881974849194,,,,,,,,,
0.659243023,,,,,,0.717881974849194,,,,,,,,,,
0.661739911,,,0.720127442723101,,,,,,,,,,,,,
0.662224532,0.720127442723101,,,,,,,,,,,,,,,
0.665210883,,,,,,,,,,,,,0.717881974849194,,,
0.6664957,,,,,,,,,,0.720127442723101,,,,,,
0.67208034,,0.717881974849194,,,,,,,,,,,,,,
0.672758814,,,,,,,,,,,,0.720127442723101,,,,
0.672837925,,,,0.717881974849194,,,,,,,,,,,,
0.672845136,,,,,,,,0.717881974849194,,,,,,,,
0.673077094,,,,,0.717881974849194,,,,,,,,,,,
0.673275492,,,,,,,,,0.720127442723101,,,,,,,
0.673998806,,,,,,,,,,,0.720127442723101,,,,,
0.67973138,,,0.717881974849194,,,,,,,,,,,,,
0.679905335,,,,,,,,,,,,,,0.717881974849194,,
0.682231886,,,,,,,,,,,,,,,,0.717881974849194
0.684997565,,,,,0.717881974849194,,,,,,,,,,,
0.68644058,,,,,,,,,,,,,,,0.717881974849194,
0.686453721,,,,,,,,,,0.717881974849194,,,,,,
0.687973448,,,,,,,0.717881974849194,,,,,,,,,
0.689029315,,,,,,0.717881974849194,,,,,,,,,,
0.689707574,0.717881974849194,,,,,,,,,,,,,,,
0.690038857,,,,,,,,,,,,,0.715286284688971,,,
0.693396788,,,,,,,,0.715286284688971,,,,,,,,
0.693932137,,,,,,,,,,,,0.717881974849194,,,,
0.694864172,,0.715286284688971,,,,,,,,,,,,,,
0.694999771,,,,,,,,,,,0.717881974849194,,,,,
0.700529826,,,,0.715286284688971,,,,,,,,,,,,
0.700680677,,,,,0.715286284688971,,,,,,,,,,,
0.701463365,,,,,,,,,0.717881974849194,,,,,,,
0.706428695,,,,,,,0.715286284688971,,,,,,,,,
0.706799042,,,,,,,,,,,,,,,0.715286284688971,
0.708087137,,,,,,0.715286284688971,,,,,,,,,,
0.708436355,,,0.717881974849194,,,,,,,,,,,,,
0.710677381,,,,,,,,,,,,,,,,0.717881974849194
0.711342029,0.715286284688971,,,,,,,,,,,,,,,
0.711511359,,,,,,,,,,0.715286284688971,,,,,,
0.711993599,,,,,,,,,,,0.715286284688971,,,,,
0.712012225,,,,,,,,,,,,0.715286284688971,,,,
0.713268841,,,,,,,,,,,,,,0.715286284688971,,
0.720297263,,0.713357921881649,,,,,,,,,,,,,,
