Time [s],Rank 1,Rank 0,Rank 3,Rank 2
30.258402826,,0.0503370544881418,,
30.259068134,,,0.0503370544881418,
30.264089363,0.0503370544881418,,,
30.268800642,,,,0.050264026392649
30.269843694,,,0.0503370544881418,
30.269847583,,0.050264026392649,,
30.273912722,0.050264026392649,,,
30.27934934,,,0.050264026392649,
30.281068665,,,,0.0502051920207139
30.283153018,0.0502051920207139,,,
30.286234541,,0.0502051920207139,,
30.288294354,,,0.0502051920207139,
30.290850951,,,,0.0501571435215598
30.295617271,0.0502051920207139,,,
30.30109975,,,0.0501571435215598,
30.301265632,,,,0.0501571435215598
30.301378798,,0.0501571435215598,,
30.305961851,0.0501571435215598,,,
30.307652199,,,,0.0500972159833278
30.31015534,,0.0500972159833278,,
30.312430771,,,0.0500972159833278,
30.315285268,0.0500972159833278,,,
30.319885348,,0.0500369870755764,,
30.321626605,,,,0.0500369870755764
30.324479494,,,0.0500369870755764,
30.325806655,0.0500369870755764,,,
30.333852471,,,,0.049989187965256
30.33536205,,0.049989187965256,,
30.337853185,0.049989187965256,,,
30.338309641,,,0.049989187965256,
30.346670689,,,,0.0499413510257791
30.347261809,0.0499413510257791,,,
30.347528215,,,0.0499413510257791,
30.347721935,,0.0499413510257791,,
30.355804969,,0.0498936473277427,,
30.357664241,,,,0.0498936473277427
30.359128866,,,0.0498936473277427,
30.359699891,0.0498936473277427,,,
30.36868843,,0.0498459708410473,,
30.368740798,0.0498936473277427,,,
30.36885939,,,0.0498936473277427,
30.371171734,,,,0.0498459708410473
30.380357187,0.0498459708410473,,,
30.381069485,,,0.0498459708410473,
30.381877474,,0.0497758365879698,,
30.384798311,,,,0.0497758365879698
30.387875186,0.0497758365879698,,,
30.389548576,,,0.0497758365879698,
30.394493849,,0.0497282052689705,,
30.395479123,,,,0.0497282052689705
30.397243516,0.0497282052689705,,,
30.398920573,,,0.0497282052689705,
30.406285155,0.0497282052689705,,,
30.406390987,,,,0.0496806982187124
30.406525236,,0.0496806982187124,,
30.412847353,,,0.0496806982187124,
30.414711766,0.0496806982187124,,,
30.418151914,,,,0.0496215265560924
30.418703533,,0.0496215265560924,,
30.426745977,,,0.0496215265560924,
30.427929795,0.0496215265560924,,,
30.43089103,,,,0.0495741976032315
30.432401649,,0.0495741976032315,,
30.44027943,,,0.0495741976032315,
30.440389517,0.0495741976032315,,,
30.443641001,,,,0.0495268075999012
30.444711468,,0.0495268075999012,,
30.450684949,,,0.0495268075999012,
30.453251276,0.0495268075999012,,,
30.457191623,,,,0.0494794099057794
30.457837467,,0.0494794099057794,,
30.461608036,0.0494794099057794,,,
30.463060034,,,0.0494794099057794,
30.471038478,,0.0494321386863112,,
30.471353527,,,0.0494321386863112,
