Time [s],Relative error 0
47.200611342,0.00598216921145588
47.210507688,0.00597638347703638
47.219859379,0.00597060333906304
47.230016366,0.00596482879212242
47.238950594,0.00595905983080636
47.248514404,0.00595329644971191
47.258416153,0.00594753864344136
47.267318588,0.00594178640660219
47.277309111,0.00593603973380715
47.286884167,0.00593029861967414
47.296864466,0.00592456305882632
47.3055751,0.00591883304589202
47.315611589,0.00591310857550477
47.325121344,0.00590738964230331
47.333909155,0.00590167624093153
47.344812121,0.00589596836603853
47.354938507,0.00589026601227859
47.365266869,0.00588456917431114
47.375155497,0.00587887784680079
47.384849838,0.0058731920244173
47.394981706,0.0058675117018356
47.404506065,0.00586183687373576
47.413853556,0.00585616753480301
47.423146963,0.0058505036797277
47.432918672,0.00584484530320534
47.443146351,0.00583919239993654
47.452831831,0.00583354496462708
47.462952484,0.00582790299198781
47.472279067,0.00582226647673474
47.482027853,0.00581663541358898
47.492918501,0.00581100979727672
47.502863739,0.00580538962252929
47.513452511,0.00579977488408309
47.523421384,0.00579416557667962
47.532760807,0.00578856169506547
47.542365601,0.00578296323399232
47.551028705,0.00577737018821689
47.560035461,0.00577178255250102
47.570418599,0.00576620032161159
47.580410826,0.00576062349032054
47.589593607,0.00575505205340488
47.599533033,0.00574948600564667
47.609797988,0.005743925341833
47.620038447,0.00573837005675603
47.629652633,0.00573282014521294
47.639449851,0.00572727560200595
47.648113967,0.0057217364219423
47.658040984,0.00571620259983427
47.667626964,0.00571067413049913
47.677742726,0.00570515100875918
47.687846079,0.00569963322944175
47.69772277,0.00569412078737913
47.708125914,0.00568861367740864
47.718032062,0.00568311189437259
47.727930503,0.00567761543311827
47.736854007,0.00567212428849795
47.746585293,0.00566663845536889
47.75529296,0.00566115792859334
47.765103749,0.00565568270303849
47.774869534,0.0056502127735765
47.784883992,0.00564474813508451
47.795090904,0.00563928878244461
47.804869448,0.00563383471054381
47.814859099,0.00562838591427412
47.825635824,0.00562294238853244
47.835426757,0.00561750412822063
47.845023643,0.00561207112824549
47.855097258,0.00560664338351872
47.864828052,0.00560122088895698
47.874785579,0.00559580363948181
47.884496027,0.00559039163001968
47.893745171,0.00558498485550196
47.903288093,0.00557958331086494
47.911927462,0.0055741869910498
47.920684663,0.0055687958910026
47.931286284,0.0055634100056743
47.940275099,0.00555802933002074
47.949817349,0.00555265385900265
47.959380758,0.00554728358758563
47.968835055,0.00554191851074015
47.978547968,0.00553655862344153
47.989058981,0.00553120392066996
47.998874962,0.0055258543974105
48.008611099,0.00552051004865305
48.018606753,0.00551517086939236
48.027700029,0.005509836854628
48.037652444,0.00550450799936441
48.047872125,0.00549918429861085
48.059058925,0.00549386574738139
48.067763084,0.00548855234069495
48.076364606,0.00548324407357525
48.085871264,0.00547794094105083
48.095272739,0.00547264293815504
48.104947876,0.00546735005992604
48.113725343,0.00546206230140678
48.123334938,0.005456779657645
48.13191461,0.00545150212369324
48.141787272,0.00544622969460884
48.151556535,0.00544096236545389
48.161956842,0.00543570013129527
48.170787382,0.00543044298720464
48.180620462,0.00542519092825843
48.189886195,0.00541994394953781
48.199119904,0.00541470204612873
48.209074825,0.00540946521312188
48.218943718,0.0054042334456127
48.228315204,0.00539900673870139
48.237891643,0.00539378508749288
48.249125742,0.00538856848709682
48.257987273,0.00538335693262762
48.26837011,0.00537815041920439
48.279454915,0.00537294894195097
48.291986384,0.00536775249599592
48.301677978,0.00536256107647251
48.31167685,0.00535737467851872
48.321378257,0.00535219329727723
48.33130386,0.00534701692789543
48.340583405,0.00534184556552537
48.349571488,0.00533667920532384
48.361075288,0.00533151784245227
48.370460156,0.0053263614720768
48.380513804,0.00532121008936822
48.38978512,0.00531606368950202
48.399385223,0.00531092226765834
48.409776951,0.00530578581902198
48.419974812,0.00530065433878241
48.430151454,0.00529552782213375
48.43983968,0.00529040626427475
48.44983329,0.00528528966040883
48.459486015,0.00528017800574404
48.469890452,0.00527507129549306
48.479428161,0.00526996952487321
48.489025919,0.00526487268910643
48.49908061,0.00525978078341928
48.508934288,0.00525469380304295
48.518141155,0.00524961174321322
48.52739496,0.00524453459917051
48.536375847,0.00523946236615982
48.546477406,0.00523439503943076
48.555136119,0.00522933261423752
48.564703477,0.0052242750858389
48.574691755,0.00521922244949828
48.584262581,0.00521417470048362
48.593633627,0.00520913183406746
48.603679577,0.00520409384552691
48.612111709,0.00519906073014364
48.621978527,0.0051940324832039
48.631383942,0.00518900909999849
48.640976417,0.00518399057582278
48.651023461,0.00517897690597667
48.660742628,0.00517396808576461
48.670440677,0.00516896411049561
48.680493825,0.0051639649754832
48.689411616,0.00515897067604545
48.698162081,0.00515398120750496
48.708171297,0.00514899656518884
48.71732834,0.00514401674442875
48.726736521,0.00513904174056084
48.736649024,0.00513407154892578
48.74693181,0.00512910616486874
48.756726242,0.00512414558373941
48.766647525,0.00511918980089196
48.775855645,0.00511423881168507
48.785290037,0.00510929261148189
48.794132724,0.00510435119565008
48.803927988,0.00509941455956176
48.814066682,0.00509448269859353
48.824471831,0.00508955560812648
48.834623234,0.00508463328354614
48.844143654,0.00507971572024252
48.854455888,0.0050748029136101
48.863959479,0.00506989485904779
48.873561016,0.00506499155195897
48.883331151,0.00506009298775145
48.893400927,0.0050551991618375
48.902734336,0.00505031006963382
48.91250396,0.00504542570656154
48.922624603,0.00504054606804622
48.932645846,0.00503567114951785
48.942718549,0.00503080094641084
48.951680321,0.00502593545416401
48.961063394,0.00502107466822059
48.969714531,0.00501621858402824
48.978715153,0.00501136719703899
48.988033005,0.0050065205027093
48.99841482,0.00500167849650001
49.007873598,0.00499684117387635
49.017733239,0.00499200853030793
49.026146788,0.00498718056126877
49.036169606,0.00498235726223724
49.046035822,0.00497753862869609
49.055908283,0.00497272465613244
49.065542104,0.00496791534003779
49.078637262,0.00496311067590799
49.088314553,0.00495831065924323
49.098067409,0.00495351528554809
49.108455548,0.00494872455033146
49.119064807,0.0049439384491066
49.128774493,0.0049391569773911
49.13880179,0.00493438013070689
49.148656891,0.00492960790458023
49.158291524,0.00492484029454171
49.167672763,0.00492007729612623
49.177114482,0.00491531890487303
49.187460424,0.00491056511632564
49.197086136,0.00490581592603194
49.20738514,0.00490107132954407
49.217333817,0.0048963313224185
49.225482856,0.004891595900216
49.235467506,0.00488686505850161
49.2453849,0.0048821387928447
49.255504491,0.00487741709881889
49.264771366,0.00487269997200209
49.274528291,0.00486798740797649
49.284699671,0.00486327940232857
49.294798754,0.00485857595064906
49.304579223,0.00485387704853295
49.314622066,0.00484918269157951
49.324124364,0.00484449287539226
49.333129025,0.00483980759557895
49.342165771,0.00483512684775162
49.352446673,0.00483045062752653
49.362331733,0.00482577893052418
49.371313251,0.00482111175236931
49.380638751,0.00481644908869089
49.389041876,0.00481179093512212
49.398311798,0.00480713728730044
49.408247906,0.00480248814086748
49.416811691,0.0047978434914691
