Time [s],Rank 27,Rank 5,Rank 14,Rank 19,Rank 1,Rank 20,Rank 8,Rank 25,Rank 12,Rank 17,Rank 31,Rank 4,Rank 23,Rank 0,Rank 28,Rank 10,Rank 7,Rank 15,Rank 21,Rank 3,Rank 26,Rank 13,Rank 18,Rank 6,Rank 24,Rank 29,Rank 11,Rank 2,Rank 16,Rank 30,Rank 9,Rank 22
1.200893307,,,,,,,0.493308701243641,,,,,,,,,,,,,,,,,,,,,,,,,
1.205971203,,,,,,,,,0.493308701243641,,,,,,,,,,,,,,,,,,,,,,,
1.208509823,,,,,0.493308701243641,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.208663706,,,,,,,,,,,,,0.493308701243641,,,,,,,,,,,,,,,,,,,
1.209761767,,,,,,,,,,,0.493308701243641,,,,,,,,,,,,,,,,,,,,,
1.211866056,,,,,,,,,,,,,,,,,,,,,,,,,,,0.493308701243641,,,,,
1.214751125,0.493308701243641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.221144964,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.493308701243641,,,,
1.223797179,,,,,,,,,,0.493308701243641,,,,,,,,,,,,,,,,,,,,,,
1.224182698,,,,,,,,,,,,,,,,,,,0.493308701243641,,,,,,,,,,,,,
1.229779703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.493308701243641,,,
1.230501853,,,,,,,,,,,,,,,0.493308701243641,,,,,,,,,,,,,,,,,
1.232335272,,,,,,,,,,,,,,,,,,,,,,,,,0.493308701243641,,,,,,,
1.23383048,,,,,,,,,,,,,,,,,,,,,,,,,,0.493308701243641,,,,,,
1.239398798,,,,,,,,,,,,,,,,,,,,,0.493308701243641,,,,,,,,,,,
1.240173581,,,,,,,,,,,,0.493308701243641,,,,,,,,,,,,,,,,,,,,
1.247230526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.493308701243641,,
1.247386158,,,,,,,,,,,,,,,,0.493308701243641,,,,,,,,,,,,,,,,
1.249663182,,,,,,,,,,,,,,,,,,,,0.493308701243641,,,,,,,,,,,,
1.251191706,,,,,,,,0.493308701243641,,,,,,,,,,,,,,,,,,,,,,,,
1.263166149,,,,0.493308701243641,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.263749131,,,,,,,,,,,,,,0.493308701243641,,,,,,,,,,,,,,,,,,
1.265867756,,0.493308701243641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.278348366,,,,,,,,,,,,,,,,,,,,,,,0.493308701243641,,,,,,,,,
1.282080237,,,,,,,,,,,,,,,,,,0.493308701243641,,,,,,,,,,,,,,
1.288118355,,,,,,,,,,,,,,,,,,,,,,0.493308701243641,,,,,,,,,,
1.28865984,,,,,,,,,,,,,,,,,,,,,,,,0.493308701243641,,,,,,,,
1.295231809,,,,,,0.493308701243641,,,,,,,,,,,,,,,,,,,,,,,,,,
1.301402923,,,,,,,,,,,,,,,,,0.493308701243641,,,,,,,,,,,,,,,
